link,price_num,bedroom,bedroom_num,bathroom_num,area,latitude,longitude,posing time,update time,available time
http://boston.craigslist.org/gbs/fee/6096269424.html,4000,available sep 1,NA,NA,apartment,42.402855,-71.120681,2017-04-20 10:23am,2017-04-30  6:31pm,
http://boston.craigslist.org/gbs/fee/6103623782.html,1700,available may 25,NA,NA,apartment,42.377,-71.1256,2017-04-25 10:39am,2017-04-29 12:45pm,
http://boston.craigslist.org/gbs/nfb/6102724172.html,1500,available may 20,NA,NA,apartment,42.394685,-71.099074,2017-04-24  4:56pm,email to friend,
http://boston.craigslist.org/gbs/fee/6102518322.html,2300,available may 15,NA,NA,apartment,42.400993,-71.11079,2017-04-24  2:53pm,2017-04-30 12:40pm,
http://boston.craigslist.org/gbs/fee/6082343895.html,1550,available may 1,NA,NA,apartment,42.377,-71.1256,2017-04-10 11:37am,2017-04-30  9:34pm,
http://boston.craigslist.org/gbs/nfb/6102995736.html,800,available jun 1,NA,NA,furnished,42.3829,-71.1028,2017-04-24  8:13pm,email to friend,
http://boston.craigslist.org/gbs/abo/6104127836.html,1525,available jun 1,NA,NA,apartment,42.3907,-71.0929,2017-04-25  3:23pm,email to friend,
http://boston.craigslist.org/gbs/fee/6102405234.html,1700,available jul 24,NA,NA,apartment,42.377,-71.1256,2017-04-24  1:50pm,2017-04-29 12:46pm,
http://boston.craigslist.org/gbs/fee/6103837503.html,3400,available aug 15,NA,NA,cats are OK - purrr,42.414063,-71.123064,2017-04-25 12:38pm,2017-05-01 10:14am,
http://boston.craigslist.org/gbs/abo/6103443336.html,750,available apr 25,NA,NA,apartment,42.364108,-71.101521,2017-04-25  8:21am,email to friend,
http://boston.craigslist.org/gbs/fee/6101044346.html,1550,available apr 23,NA,NA,apartment,42.377,-71.1256,2017-04-23  3:13pm,2017-04-30  2:14pm,
http://boston.craigslist.org/gbs/fee/6087798712.html,10800,8BR / 4Ba,8,4,available jun 1,42.377,-71.1256,2017-04-14  7:42am,2017-04-29  8:24pm,apartment
http://boston.craigslist.org/gbs/abo/6099778388.html,2600,890ft2,NA,NA,available jun 1,42.362478,-71.101798,2017-04-22  3:50pm,2017-04-26  7:06pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6087529386.html,6200,7BR / 3Ba,7,3,3000ft2,42.394894,-71.118605,2017-04-13  9:40pm,2017-05-01  9:52pm,available sep 1
http://boston.craigslist.org/gbs/fee/6087480120.html,6200,7BR / 3Ba,7,3,available sep 1,42.394939,-71.118279,2017-04-13  8:49pm,2017-04-30  7:59am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6088949624.html,6200,7BR / 3Ba,7,3,3000ft2,42.4003,-71.1221,2017-04-14 10:33pm,2017-04-29  9:18am,available sep 1
http://boston.craigslist.org/gbs/fee/6087152700.html,6200,7BR / 3Ba,7,3,3000ft2,42.4003,-71.1221,2017-04-13  4:22pm,2017-04-29  9:20am,available sep 1
http://boston.craigslist.org/gbs/fee/6087838634.html,8000,7BR / 2Ba,7,2,available sep 1,42.366229,-71.100579,2017-04-14  8:38am,2017-04-29  8:26pm,apartment
http://boston.craigslist.org/gbs/fee/6102121321.html,8000,7BR / 2Ba,7,2,available sep 1,42.36852,-71.099001,2017-04-24 11:17am,2017-04-26  1:22pm,apartment
http://boston.craigslist.org/gbs/fee/6073912524.html,5100,7BR / 2Ba,7,2,available sep 1,42.38697,-71.101577,2017-04-04  1:07pm,2017-05-01 10:34am,apartment
http://boston.craigslist.org/gbs/nfb/6084471579.html,2340,741ft2,NA,NA,available apr 11,42.368691,-71.079826,2017-04-11  6:23pm,2017-05-01  5:03pm,cats are OK - purrr
http://boston.craigslist.org/gbs/nfb/6096880789.html,2400,740ft2,NA,NA,available apr 20,42.371863,-71.078163,2017-04-20  4:28pm,2017-05-01  5:02pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6083855785.html,5700,6BR / 2.5Ba,6,2.5,2900ft2,42.3647,-71.1042,2017-04-11 11:54am,2017-05-01  7:26pm,available jun 1
http://boston.craigslist.org/gbs/fee/6067791327.html,6500,5BR / 4Ba,5,4,available jun 1,42.384764,-71.102829,2017-03-31  8:44am,2017-04-28  9:35am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6108484333.html,3700,5BR / 2.5Ba,5,2.5,available sep 1,42.38369,-71.084823,2017-04-28  2:24pm,2017-04-30  3:50pm,apartment
http://boston.craigslist.org/gbs/fee/6075738890.html,3000,5BR / 0Ba,5,0,available sep 1,42.385613,-71.084664,2017-04-05  4:37pm,2017-04-28 11:11am,apartment
http://boston.craigslist.org/gbs/abo/6102168855.html,4000,5BR / 0Ba,5,0,1700ft2,42.4003,-71.1221,2017-04-24 11:42am,2017-04-29 10:47am,available sep 1
http://boston.craigslist.org/gbs/fee/6084150485.html,7500,4BR / 4.5Ba,4,4.5,2700ft2,42.384495,-71.121164,2017-04-11  2:47pm,2017-04-27  7:42am,available may 1
http://boston.craigslist.org/gbs/nfb/6062711941.html,6995,4BR / 3.5Ba,4,3.5,2097ft2,42.379639,-71.122301,2017-03-27  4:09pm,2017-04-26  2:50pm,available may 1
http://boston.craigslist.org/gbs/nfb/6086736459.html,6995,4BR / 3.5Ba,4,3.5,2097ft2,42.380761,-71.120521,2017-04-13 11:58am,2017-04-28 11:10am,available apr 13
http://boston.craigslist.org/gbs/fee/6104116277.html,4100,4BR / 2.5Ba,4,2.5,available jun 1,42.405231,-71.130333,2017-04-25  3:16pm,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6091862739.html,4200,4BR / 2.5Ba,4,2.5,available jun 1,42.405231,-71.130333,2017-04-17 11:44am,2017-04-30  7:43am,apartment
http://boston.craigslist.org/gbs/abo/6075770723.html,3750,3BR / 0Ba,3,0,1300ft2,42.373859,-71.097803,2017-04-05  4:58pm,2017-04-29  4:00pm,available sep 1
http://boston.craigslist.org/gbs/fee/6103943486.html,2800,3BR / 0Ba,3,0,available apr 25,42.37882,-71.104064,2017-04-25  1:36pm,email to friend,apartment
http://boston.craigslist.org/gbs/abo/6102467071.html,2795,3BR / 0Ba,3,0,available sep 1,42.381,-71.090932,2017-04-24  2:24pm,2017-04-28 12:18pm,apartment
http://boston.craigslist.org/gbs/abo/6087858900.html,3100,3BR / 0Ba,3,0,available sep 1,42.385298,-71.107635,2017-04-14  9:00am,2017-04-29  8:05am,apartment
http://boston.craigslist.org/gbs/abo/6099783265.html,3150,3BR / 0Ba,3,0,available sep 1,42.385298,-71.107635,2017-04-22  3:53pm,2017-04-29 12:50am,apartment
http://boston.craigslist.org/gbs/nfb/6085497879.html,950,2BR / sharedBa,2,1,1000ft2,42.405512,-71.129877,2017-04-12  1:46pm,2017-05-01 10:46am,available jun 1
http://boston.craigslist.org/gbs/fee/6075460320.html,5925,2BR / 7Ba,2,7,available sep 1,42.402292,-71.114355,2017-04-05  1:44pm,2017-04-30  2:35pm,cats are OK - purrr
http://boston.craigslist.org/gbs/abo/6103093050.html,800,1BR / 2Ba,1,2,available may 1,42.393196,-71.112506,2017-04-24  9:37pm,email to friend,apartment
http://boston.craigslist.org/gbs/nfb/6106942504.html,1000,1BR / 2Ba,1,2,available jun 1,42.406759,-71.124952,2017-04-27  1:32pm,email to friend,apartment
http://boston.craigslist.org/gbs/abo/6103072109.html,1250,1350ft2,NA,NA,available jun 1,42.3829,-71.1028,2017-04-24  9:18pm,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6060707510.html,9800,8BR / 3Ba,8,3,3000ft2,42.356282,-71.114208,2017-03-26 10:09am,2017-04-24 12:39pm,available sep 1
http://boston.craigslist.org/gbs/fee/6081808438.html,9999,8BR / 3Ba,8,3,3000ft2,42.356282,-71.114208,2017-04-09 11:08pm,2017-04-26  1:36am,available sep 1
http://boston.craigslist.org/gbs/fee/6070796517.html,9800,8BR / 3Ba,8,3,3000ft2,42.356282,-71.114208,2017-04-02 11:12am,2017-04-28  8:30am,available sep 1
http://boston.craigslist.org/gbs/fee/6099447336.html,9600,8BR / 3Ba,8,3,available sep 1,42.356282,-71.114208,2017-04-22 12:29pm,2017-05-01  4:42pm,apartment
http://boston.craigslist.org/gbs/fee/6080420310.html,9800,8BR / 3Ba,8,3,3000ft2,42.356282,-71.114208,2017-04-08  9:49pm,2017-04-29  3:01pm,available sep 1
http://boston.craigslist.org/gbs/fee/6081503171.html,9800,8BR / 3Ba,8,3,3000ft2,42.356282,-71.114208,2017-04-09  6:20pm,2017-04-29 12:16pm,available sep 1
http://boston.craigslist.org/gbs/fee/6085473886.html,9800,8BR / 3Ba,8,3,2200ft2,42.373317,-71.126422,2017-04-12  1:32pm,2017-04-29 11:24am,available sep 1
http://boston.craigslist.org/gbs/fee/6090757152.html,5800,6BR / 2Ba,6,2,available sep 1,42.363332,-71.108,2017-04-16  1:14pm,2017-04-27  9:04pm,dogs are OK - wooof
http://boston.craigslist.org/gbs/fee/6090759662.html,5800,6BR / 2Ba,6,2,available sep 1,42.363871,-71.109867,2017-04-16  1:17pm,2017-04-27  5:03am,dogs are OK - wooof
http://boston.craigslist.org/gbs/fee/6092819882.html,5800,6BR / 2Ba,6,2,available sep 1,42.36514,-71.107292,2017-04-17 10:16pm,2017-04-28  7:34pm,dogs are OK - wooof
http://boston.craigslist.org/gbs/fee/6098534732.html,6000,6BR / 2Ba,6,2,available sep 1,42.384259,-71.110986,2017-04-21  6:23pm,2017-04-28  9:23pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6091161030.html,6000,6BR / 2Ba,6,2,available sep 1,42.384259,-71.110986,2017-04-16  7:53pm,2017-04-30  8:00pm,apartment
http://boston.craigslist.org/gbs/fee/6091161138.html,6000,6BR / 2Ba,6,2,available sep 1,42.384259,-71.110986,2017-04-16  7:53pm,2017-04-30  8:00pm,apartment
http://boston.craigslist.org/gbs/fee/6100720900.html,6000,6BR / 2Ba,6,2,available sep 1,42.384259,-71.110986,2017-04-23 11:28am,2017-04-30  9:51am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6100665359.html,6000,6BR / 2Ba,6,2,available sep 1,42.384259,-71.110986,2017-04-23 10:46am,2017-05-01  8:17pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6081529824.html,6000,6BR / 2Ba,6,2,available sep 1,42.384259,-71.110986,2017-04-09  6:42pm,2017-04-25  7:21am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6089531767.html,6000,6BR / 2Ba,6,2,available sep 1,42.384259,-71.110986,2017-04-15 12:27pm,2017-04-24  7:54pm,apartment
http://boston.craigslist.org/gbs/fee/6063897109.html,4800,6BR / 2Ba,6,2,available sep 1,42.384527,-71.110876,2017-03-28  1:27pm,2017-04-26  2:13pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6059700121.html,4800,6BR / 2Ba,6,2,available sep 1,42.384527,-71.110876,2017-03-25  1:56pm,2017-04-24 12:41pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6097074832.html,6000,6BR / 2Ba,6,2,available sep 1,42.384545,-71.110815,2017-04-20  6:46pm,2017-05-01 10:51am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6102443128.html,6000,6BR / 2Ba,6,2,available sep 1,42.387411,-71.108987,2017-04-24  2:11pm,2017-04-30 11:32pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6104458341.html,4800,6BR / 2Ba,6,2,available apr 25,42.389025,-71.105228,2017-04-25  7:05pm,2017-04-29  8:27pm,apartment
http://boston.craigslist.org/gbs/fee/6073904323.html,4800,6BR / 2Ba,6,2,1700ft2,42.389123,-71.11167,2017-04-04  1:02pm,2017-05-01 10:34am,available apr 4
http://boston.craigslist.org/gbs/fee/6100267972.html,4800,6BR / 2Ba,6,2,available apr 22,42.39122,-71.110212,2017-04-22 11:00pm,2017-04-28  5:59pm,apartment
http://boston.craigslist.org/gbs/fee/6104453745.html,4800,6BR / 2Ba,6,2,available apr 25,42.39122,-71.110212,2017-04-25  7:02pm,2017-04-29  8:27pm,apartment
http://boston.craigslist.org/gbs/fee/6075390164.html,6050,6BR / 2Ba,6,2,available sep 1,42.394123,-71.118553,2017-04-05  1:04pm,2017-04-30  2:36pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6094247760.html,6000,6BR / 2Ba,6,2,available sep 1,42.394123,-71.118553,2017-04-18  9:07pm,2017-04-30  4:19pm,apartment
http://boston.craigslist.org/gbs/nfb/6105987824.html,6250,6BR / 2Ba,6,2,available sep 1,42.394123,-71.118553,2017-04-26  7:09pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6106223380.html,6000,6BR / 2Ba,6,2,available sep 1,42.394123,-71.118553,2017-04-26 10:47pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6083173145.html,6000,6BR / 2Ba,6,2,available sep 1,42.394123,-71.118553,2017-04-10  8:27pm,2017-04-30  8:00pm,apartment
http://boston.craigslist.org/gbs/fee/6104618610.html,6000,6BR / 2Ba,6,2,available sep 1,42.394123,-71.118553,2017-04-25  9:21pm,2017-04-30  5:47pm,apartment
http://boston.craigslist.org/gbs/fee/6089555965.html,6000,6BR / 2Ba,6,2,available sep 1,42.394721,-71.119954,2017-04-15 12:42pm,2017-04-24  7:53pm,apartment
http://boston.craigslist.org/gbs/fee/6092258890.html,6000,6BR / 2Ba,6,2,available sep 1,42.394721,-71.119954,2017-04-17  3:23pm,2017-04-30  7:45am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6083138991.html,6000,6BR / 2Ba,6,2,available sep 1,42.394721,-71.119954,2017-04-10  7:58pm,2017-05-01  8:17pm,apartment
http://boston.craigslist.org/gbs/fee/6066529716.html,6050,6BR / 2Ba,6,2,available sep 1,42.394721,-71.119954,2017-03-30 11:00am,2017-04-27 11:26am,apartment
http://boston.craigslist.org/gbs/fee/6072562826.html,6050,6BR / 2Ba,6,2,available sep 1,42.394721,-71.119954,2017-04-03  2:40pm,2017-05-01  1:02pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6073756571.html,6050,6BR / 2Ba,6,2,available sep 1,42.394721,-71.119954,2017-04-04 11:40am,2017-05-01 10:28am,apartment
http://boston.craigslist.org/gbs/fee/6072639137.html,6050,6BR / 2Ba,6,2,available sep 1,42.394721,-71.119954,2017-04-03  3:24pm,2017-05-01 10:25am,apartment
http://boston.craigslist.org/gbs/fee/6104449947.html,6000,6BR / 2Ba,6,2,available sep 1,42.394721,-71.119954,2017-04-25  6:59pm,2017-04-29  8:27pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6072312649.html,6050,6BR / 2Ba,6,2,available sep 1,42.39674,-71.121815,2017-04-03 12:19pm,2017-05-01  6:32pm,apartment
http://boston.craigslist.org/gbs/fee/6106406682.html,5400,6BR / 2Ba,6,2,available sep 1,42.398488,-71.121197,2017-04-27  5:25am,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6105745475.html,5400,6BR / 2Ba,6,2,available sep 1,42.39871,-71.120768,2017-04-26  4:16pm,2017-05-01  9:15am,apartment
http://boston.craigslist.org/gbs/fee/6106160453.html,5400,6BR / 2Ba,6,2,available sep 1,42.398711,-71.120567,2017-04-26  9:41pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6106048462.html,5400,6BR / 2Ba,6,2,available sep 1,42.398711,-71.120567,2017-04-26  7:59pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6105794769.html,5400,6BR / 2Ba,6,2,available sep 1,42.398711,-71.120567,2017-04-26  4:48pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6105734962.html,5400,6BR / 2Ba,6,2,available sep 1,42.398711,-71.120567,2017-04-26  4:10pm,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6105601606.html,5400,6BR / 2Ba,6,2,available sep 1,42.398711,-71.120567,2017-04-26  2:49pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6105551211.html,5400,6BR / 2Ba,6,2,available sep 1,42.398711,-71.120567,2017-04-26  2:20pm,2017-04-26  2:20pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6106112053.html,5400,6BR / 2Ba,6,2,available sep 1,42.398938,-71.120026,2017-04-26  8:56pm,2017-05-01  7:35pm,apartment
http://boston.craigslist.org/gbs/fee/6073946231.html,6050,6BR / 2Ba,6,2,available sep 1,42.4003,-71.1221,2017-04-04  1:26pm,2017-05-01 11:12am,apartment
http://boston.craigslist.org/gbs/fee/6106335643.html,5400,6BR / 2Ba,6,2,available sep 1,42.401303,-71.116909,2017-04-27  1:38am,2017-04-29 11:56am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6106334579.html,5400,6BR / 2Ba,6,2,available sep 1,42.401303,-71.116909,2017-04-27  1:36am,2017-04-29 11:56am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6106335222.html,5400,6BR / 2Ba,6,2,available sep 1,42.401303,-71.116909,2017-04-27  1:37am,2017-04-29 11:56am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6102294950.html,4900,6BR / 2Ba,6,2,available sep 1,42.405563,-71.117462,2017-04-24 12:50pm,2017-05-01  5:04pm,apartment
http://boston.craigslist.org/gbs/fee/6071475104.html,4200,6BR / 2Ba,6,2,available jun 1,42.411139,-71.127843,2017-04-02  7:14pm,2017-05-01  3:31pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6095411264.html,4200,6BR / 2Ba,6,2,available jun 1,42.411748,-71.127434,2017-04-19  4:42pm,2017-05-01  3:29pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6068391305.html,10000,5BR / 3Ba,5,3,3000ft2,42.356282,-71.114208,2017-03-31  3:09pm,2017-04-30  7:35am,available sep 1
http://boston.craigslist.org/gbs/fee/6075688236.html,4450,5BR / 1Ba,5,1,available sep 1,42.3647,-71.1042,2017-04-05  4:03pm,2017-04-30  2:21pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6103160584.html,4750,5BR / 1Ba,5,1,available sep 1,42.3647,-71.1042,2017-04-24 10:44pm,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6086286412.html,5399,5BR / 1.5Ba,5,1.5,available sep 1,42.367432,-71.106842,2017-04-13  1:09am,2017-04-29  6:42pm,apartment
http://boston.craigslist.org/gbs/fee/6073910073.html,5000,5BR / 2Ba,5,2,available sep 1,42.3687,-71.0836,2017-04-04  1:05pm,2017-05-01 10:34am,apartment
http://boston.craigslist.org/gbs/fee/6102087192.html,5000,5BR / 2Ba,5,2,available sep 1,42.3687,-71.0836,2017-04-24 10:57am,2017-04-26  3:25pm,duplex
http://boston.craigslist.org/gbs/fee/6085362449.html,5000,5BR / 2Ba,5,2,available sep 1,42.3687,-71.0836,2017-04-12 12:28pm,2017-04-25  4:29am,apartment
http://boston.craigslist.org/gbs/fee/6085362766.html,5000,5BR / 2Ba,5,2,available sep 1,42.3687,-71.0836,2017-04-12 12:29pm,2017-04-25  4:29am,apartment
http://boston.craigslist.org/gbs/fee/6085363154.html,5000,5BR / 2Ba,5,2,available sep 1,42.3687,-71.0836,2017-04-12 12:29pm,2017-04-25  4:29am,apartment
http://boston.craigslist.org/gbs/fee/6085363479.html,5000,5BR / 2Ba,5,2,available sep 1,42.3687,-71.0836,2017-04-12 12:29pm,2017-04-25  4:29am,apartment
http://boston.craigslist.org/gbs/fee/6075803619.html,4000,5BR / 2Ba,5,2,1200ft2,42.373385,-71.098106,2017-04-05  5:20pm,2017-04-29  9:36am,available apr 5
http://boston.craigslist.org/gbs/fee/6097972511.html,4750,5BR / 1Ba,5,1,available sep 1,42.373385,-71.098106,2017-04-21 12:38pm,2017-04-30  2:16pm,apartment
http://boston.craigslist.org/gbs/fee/6087811561.html,4750,5BR / 1Ba,5,1,available sep 1,42.373385,-71.098106,2017-04-14  8:03am,2017-04-29  8:24pm,apartment
http://boston.craigslist.org/gbs/fee/6076106993.html,4000,5BR / 2Ba,5,2,1200ft2,42.373385,-71.098106,2017-04-05  9:34pm,2017-04-24  7:46pm,available apr 5
http://boston.craigslist.org/gbs/fee/6092543737.html,4750,5BR / 1Ba,5,1,available sep 1,42.373385,-71.098106,2017-04-17  6:25pm,2017-05-01 12:58pm,apartment
http://boston.craigslist.org/gbs/fee/6088354963.html,4750,5BR / 1Ba,5,1,available sep 1,42.373385,-71.098106,2017-04-14  2:27pm,2017-05-01  5:39am,apartment
http://boston.craigslist.org/gbs/fee/6088355801.html,4750,5BR / 1Ba,5,1,available sep 1,42.373385,-71.098106,2017-04-14  2:27pm,2017-05-01  5:38am,apartment
http://boston.craigslist.org/gbs/fee/6088356746.html,4750,5BR / 1Ba,5,1,available sep 1,42.373385,-71.098106,2017-04-14  2:28pm,2017-05-01  5:38am,apartment
http://boston.craigslist.org/gbs/fee/6088362581.html,4750,5BR / 1Ba,5,1,available sep 1,42.373385,-71.098106,2017-04-14  2:31pm,2017-05-01  5:38am,apartment
http://boston.craigslist.org/gbs/fee/6067236863.html,4750,5BR / 1Ba,5,1,available sep 1,42.373385,-71.098106,2017-03-30  6:21pm,2017-04-27 10:42am,apartment
http://boston.craigslist.org/gbs/fee/6087310223.html,4000,5BR / 2Ba,5,2,1200ft2,42.373385,-71.098106,2017-04-13  6:18pm,2017-05-01  6:36pm,available apr 13
http://boston.craigslist.org/gbs/fee/6075632651.html,4750,5BR / 1Ba,5,1,available sep 1,42.373632,-71.097948,2017-04-05  3:28pm,2017-04-30  2:17pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6094253469.html,4750,5BR / 1Ba,5,1,available sep 1,42.373632,-71.097948,2017-04-18  9:13pm,2017-04-30  4:19pm,apartment
http://boston.craigslist.org/gbs/fee/6087986429.html,4750,5BR / 1Ba,5,1,available sep 1,42.373632,-71.097948,2017-04-14 10:41am,2017-04-28 11:10am,townhouse
http://boston.craigslist.org/gbs/nfb/6085784309.html,8000,5BR / 2Ba,5,2,available sep 1,42.374253,-71.121748,2017-04-12  4:48pm,2017-04-30  4:16pm,furnished
http://boston.craigslist.org/gbs/fee/6104482034.html,4750,5BR / 1Ba,5,1,available sep 1,42.374362,-71.097461,2017-04-25  7:24pm,2017-04-29  8:26pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6104475273.html,4750,5BR / 1Ba,5,1,available sep 1,42.374362,-71.097461,2017-04-25  7:19pm,2017-04-29  8:26pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6103749806.html,4000,5BR / 2Ba,5,2,available sep 1,42.382011,-71.101852,2017-04-25 11:50am,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6091100584.html,5000,5BR / 2Ba,5,2,available sep 1,42.383576,-71.108011,2017-04-16  6:49pm,2017-04-28  7:40pm,apartment
http://boston.craigslist.org/gbs/fee/6089709782.html,3700,5BR / 2Ba,5,2,available sep 1,42.38369,-71.084823,2017-04-15  2:20pm,2017-05-01 12:15pm,apartment
http://boston.craigslist.org/gbs/fee/6079029423.html,4725,5BR / 2Ba,5,2,available sep 1,42.384035,-71.108236,2017-04-07 10:16pm,2017-04-29  4:05pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6102443327.html,4300,5BR / 2Ba,5,2,1500ft2,42.38475,-71.105966,2017-04-24  2:11pm,email to friend,available sep 1
http://boston.craigslist.org/gbs/fee/6104595106.html,4300,5BR / 2Ba,5,2,1500ft2,42.38475,-71.105966,2017-04-25  8:59pm,email to friend,available sep 1
http://boston.craigslist.org/gbs/fee/6100663174.html,4300,5BR / 2Ba,5,2,1500ft2,42.385063,-71.10692,2017-04-23 10:44am,2017-04-30  8:34am,available sep 1
http://boston.craigslist.org/gbs/fee/6070622384.html,3700,5BR / 2Ba,5,2,available sep 1,42.385219,-71.089312,2017-04-02  8:27am,2017-05-01  7:24pm,apartment
http://boston.craigslist.org/gbs/abo/6079397259.html,4000,5BR / 1Ba,5,1,1700ft2,42.386586,-71.104723,2017-04-08  9:36am,2017-04-29  8:17am,available sep 1
http://boston.craigslist.org/gbs/fee/6104496557.html,4100,5BR / 1Ba,5,1,available jul 1,42.386586,-71.104723,2017-04-25  7:36pm,2017-04-30  7:37am,apartment
http://boston.craigslist.org/gbs/fee/6104461817.html,5000,5BR / 3Ba,5,3,available may 1,42.387794,-71.109623,2017-04-25  7:08pm,2017-04-29  8:27pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6105015961.html,4000,5BR / 1Ba,5,1,available sep 1,42.388168,-71.084663,2017-04-26  8:56am,2017-05-01 11:22am,apartment
http://boston.craigslist.org/gbs/fee/6089111947.html,4000,5BR / 1Ba,5,1,available sep 1,42.388168,-71.084663,2017-04-15  3:49am,2017-05-01 12:14pm,apartment
http://boston.craigslist.org/gbs/fee/6104971825.html,4000,5BR / 1Ba,5,1,available sep 1,42.388168,-71.084663,2017-04-26  8:10am,2017-04-28  8:32am,apartment
http://boston.craigslist.org/gbs/fee/6107536779.html,4000,5BR / 1Ba,5,1,available sep 1,42.388168,-71.084663,2017-04-27  8:29pm,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6107078289.html,4000,5BR / 1Ba,5,1,available sep 1,42.388168,-71.084663,2017-04-27  2:54pm,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6105609382.html,4000,5BR / 1Ba,5,1,available sep 1,42.388168,-71.084663,2017-04-26  2:53pm,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6091056916.html,5625,5BR / 2Ba,5,2,available sep 1,42.388333,-71.115771,2017-04-16  6:02pm,2017-04-30 10:10am,apartment
http://boston.craigslist.org/gbs/fee/6096947830.html,4725,5BR / 2Ba,5,2,available sep 1,42.3884,-71.119149,2017-04-20  5:12pm,2017-04-30  2:09pm,apartment
http://boston.craigslist.org/gbs/fee/6090211462.html,5625,5BR / 2Ba,5,2,available sep 1,42.3884,-71.119149,2017-04-15  9:37pm,2017-04-27  8:49pm,apartment
http://boston.craigslist.org/gbs/fee/6097204261.html,4725,5BR / 2Ba,5,2,available sep 1,42.3884,-71.119149,2017-04-20  8:38pm,2017-05-01  8:22pm,apartment
http://boston.craigslist.org/gbs/fee/6092485544.html,5625,5BR / 2Ba,5,2,available sep 1,42.3884,-71.119149,2017-04-17  5:44pm,2017-04-30  6:42pm,apartment
http://boston.craigslist.org/gbs/nfb/6105955535.html,5850,5BR / 2Ba,5,2,available sep 1,42.388427,-71.116418,2017-04-26  6:43pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6079612422.html,5625,5BR / 2Ba,5,2,available sep 1,42.389016,-71.116415,2017-04-08 12:01pm,2017-04-29 12:16pm,apartment
http://boston.craigslist.org/gbs/fee/6106219858.html,5625,5BR / 2Ba,5,2,available sep 1,42.389016,-71.116415,2017-04-26 10:43pm,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6073755687.html,5625,5BR / 2Ba,5,2,available sep 1,42.389016,-71.116415,2017-04-04 11:39am,2017-05-01 10:28am,apartment
http://boston.craigslist.org/gbs/fee/6072637887.html,5625,5BR / 2Ba,5,2,available sep 1,42.389016,-71.116415,2017-04-03  3:24pm,2017-05-01 10:24am,apartment
http://boston.craigslist.org/gbs/fee/6105250467.html,3000,5BR / 2Ba,5,2,available sep 1,42.389168,-71.097267,2017-04-26 11:32am,2017-04-30  6:42pm,apartment
http://boston.craigslist.org/gbs/fee/6073819861.html,4900,5BR / 2Ba,5,2,available sep 1,42.389701,-71.102525,2017-04-04 12:15pm,2017-05-01 10:29am,apartment
http://boston.craigslist.org/gbs/fee/6084085159.html,4700,5BR / 2Ba,5,2,1800ft2,42.389701,-71.102525,2017-04-11  2:08pm,2017-04-29  7:36am,available sep 1
